"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","3","DAVID WHITFIELD v. UNITED STATES","160 L. Ed. 2d 611","2005 U.S. LEXIS 625","125 S. Ct. 687","543 U.S. 209","4.0","conservative","True","cert","True","2004","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","2004-013","2004-013-01-01","2004-013-01","2004-013-01-01-01","Criminal Procedure","10400","statutory construction of criminal laws: conspiracy (cf. subconstitutional fair procedure: conspiracy)","6","Infrequently litigated statutes","conservative","True","affirmed","federal court conflict","Rehnquist","1607","7","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","9","0","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","11","1/11/2005","1","2005","102","WHRehnquist","104","SDOConnor"
"True","96","JOYCE B. JOHNSON v. UNITED STATES","137 L. Ed. 2d 718","1997 U.S. LEXIS 2847","117 S. Ct. 1544","520 U.S. 461","4.0","conservative","True","cert","True","1996","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1996-050","1996-050-01-01","1996-050-01","1996-050-01-01-01","Criminal Procedure","10370","Federal Rules of Criminal Procedure","4","Court Rules","conservative","True","affirmed","federal court conflict","Rehnquist","1607","7","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","9","0","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","12","5/12/1997","5","1997","102","WHRehnquist","102","WHRehnquist"
"True","83","GARCIA et al. v. UNITED STATES","83 L. Ed. 2d 472","1984 U.S. LEXIS 166","105 S. Ct. 479","469 U.S. 70","4.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1984-008","1984-008-01-01","1984-008-01","1984-008-01-01-01","Criminal Procedure","10380","statutory construction of criminal laws: assault","6","Infrequently litigated statutes","conservative","True","affirmed","federal court conflict","Burger","1507","7","58","Florida Southern U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","6","3","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","10","12/10/1984","12","1984","99","WEBurger","102","WHRehnquist"
"True","12","KALEY v. UNITED STATES","188 L. Ed. 2d 46","2014 U.S. LEXIS 1634","134 S. Ct. 1090","571 U.S. 320","4.0","conservative","True","cert","True","2013","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","2013-019","2013-019-01-01","2013-019-01","2013-019-01-01-01","Criminal Procedure","10120","right to counsel (cf. indigents appointment of counsel or inadequate representation)","6","Infrequently litigated statutes","conservative","True","affirmed","federal court conflict","Roberts","1704","4","58","Florida Southern U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","6","3","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","25","2/25/2014","2","2014","105","AScalia","114","EKagan"
"True","91","JOHN ANGUS SMITH v. UNITED STATES","124 L. Ed. 2d 138","1993 U.S. LEXIS 3740","113 S. Ct. 2050","508 U.S. 223","4.0","conservative","True","cert","True","1992","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1992-078","1992-078-01-01","1992-078-01","1992-078-01-01-01","Criminal Procedure","10440","statutory construction of criminal laws: firearms","6","Infrequently litigated statutes","conservative","True","affirmed","federal court conflict","Rehnquist","1605","5","58","Florida Southern U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","6","3","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","24","5/24/1993","5","1993","95","BRWhite","104","SDOConnor"
"True","72","PALMORE v. UNITED STATES","36 L. Ed. 2d 342","1973 U.S. LEXIS 78","93 S. Ct. 1670","411 U.S. 389","1.0","conservative","True","appeal","True","1972","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1972-099","1972-099-01-01","1972-099-01","1972-099-01-01-01","Judicial Power","90500","judicial administration: miscellaneous","1","Constitution","conservative","True","affirmed","case did not arise on cert or cert not granted","Burger","1504","4","302","State Trial Court","300","State Supreme Court","8","1","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","24","4/24/1973","4","1973","99","WEBurger","95","BRWhite"
"True","3","MARCUS THORNTON v. UNITED STATES","158 L. Ed. 2d 905","2004 U.S. LEXIS 3681","124 S. Ct. 2127","541 U.S. 615","1.0","conservative","True","cert","True","2003","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","2003-062","2003-062-01-01","2003-062-01","2003-062-01-01-01","Criminal Procedure","10060","search and seizure, vehicles","2","Constitutional Amendment","conservative","True","affirmed","no reason given","Rehnquist","1607","7","126","Virginia Eastern U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","7","2","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","24","5/24/2004","5","2004","102","WHRehnquist","102","WHRehnquist"
"True","73","ANDERSON et al. v. UNITED STATES","41 L. Ed. 2d 20","1974 U.S. LEXIS 63","94 S. Ct. 2253","417 U.S. 211","7.0","conservative","True","cert","True","1973","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1973-125","1973-125-01-01","1973-125-01","1973-125-01-01-01","Criminal Procedure","10400","statutory construction of criminal laws: conspiracy (cf. subconstitutional fair procedure: conspiracy)","6","Infrequently litigated statutes","conservative","True","affirmed","to resolve question presented","Burger","1504","4","131","West Virginia Southern U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","7","2","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","3","6/3/1974","6","1974","99","WEBurger","98","TMarshall"
"True","85","MCLAUGHLIN v. UNITED STATES","90 L. Ed. 2d 15","1986 U.S. LEXIS 146","106 S. Ct. 1677","476 U.S. 16","4.0","conservative","True","cert","True","1985","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1985-074","1985-074-01-01","1985-074-01","1985-074-01-01-01","Criminal Procedure","10390","statutory construction of criminal laws: bank robbery","6","Infrequently litigated statutes","conservative","True","affirmed","putative conflict","Burger","1507","7","79","Maryland U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","9","0","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","29","4/29/1986","4","1986","99","WEBurger","103","JPStevens"
"True","1","SCALES v. UNITED STATES","6 L. Ed. 2d 782","1961 U.S. LEXIS 2003","81 S. Ct. 1469","367 U.S. 203","4.0","conservative","True","cert","True","1960","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1960-115","1960-115-01-01","1960-115-01","1960-115-01-01-01","First Amendment","30060","federal or state internal security legislation: Smith, Internal Security, and related federal statutes","3","Federal Statute","conservative","True","affirmed","no reason given","Warren","1406","6","99","North Carolina Middle U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","5","4","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","5","6/5/1961","6","1961","80","FFrankfurter","91","JHarlan2"
"True","60","BERRA v. UNITED STATES","100 L. Ed. 2d 1013","1956 U.S. LEXIS 1794","76 S. Ct. 685","351 U.S. 131","4.0","conservative","True","cert","True","1955","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1955-075","1955-075-01-01","1955-075-01","1955-075-01-01-01","Criminal Procedure","10490","statutory construction of criminal laws: internal revenue (cf. Federal Taxation)","3","Federal Statute","conservative","True","affirmed","to resolve question presented","Warren","1403","3","86","Missouri Eastern U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","7","2","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","30","4/30/1956","4","1956","90","EWarren","91","JHarlan2"
"True","74","HAMPTON, AKA BYERS v. UNITED STATES","48 L. Ed. 2d 113","1976 U.S. LEXIS 49","96 S. Ct. 1646","425 U.S. 484","7.0","conservative","True","cert","True","1975","judgment of the Court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1975-085","1975-085-01-01","1975-085-01","1975-085-01-01-01","Criminal Procedure","10300","subconstitutional fair procedure: entrapment","10","Unspecified","conservative","True","affirmed","no reason given","Burger","1506","6","86","Missouri Eastern U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","5","3","True","True","person accused / indicted / or suspected of crime","100","United States","27","Unidentifiable ","118","affirmed (includes modified)","True","27","4/27/1976","4","1976","99","WEBurger","102","WHRehnquist"
"True","347","JABEN v. UNITED STATES","14 L. Ed. 2d 345","1965 U.S. LEXIS 2427","85 S. Ct. 1365","381 U.S. 214","4.0","conservative","True","appeal","True","1964","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1964-107","1964-107-01-01","1964-107-01","1964-107-01-01-01","Criminal Procedure","10370","Federal Rules of Criminal Procedure","3","Federal Statute","conservative","True","affirmed","case did not arise on cert or cert not granted","Warren","1408","8","87","Missouri Western U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","6","3","True","True","person accused / indicted / or suspected of crime","100","United States","27","Internal Revenue Service/Collector/Commissioner or District Director of ","69","affirmed (includes modified)","True","17","5/17/1965","5","1965","78","HLBlack","91","JHarlan2"
